seqid,date_of_stop,time_of_stop,agency,subagency,description,location,latitude,longitude,accident,belts,personal_injury,property_damage,fatal,commercial_license,hazmat,commercial_vehicle,alcohol,work_zone,search_conducted,search_disposition,search_outcome,search_reason,search_reason_for_stop,search_type,search_arrest_reason,state,vehicletype,year,make,model,color,charge,article,contributed_to_accident,race,gender,driver_city,driver_state,dl_state,arrest_type,geolocation,violation_type
a8193802-b02f-499d-956e-2cb8275527c2,01/19/2019,01:02:00,MCP,Headquarters and Special Operations,"NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",NB I270 @ MONTGOMERY AVE,39.087573333333296,-77.17629000000001,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,VA,02 - Automobile,2009.0,BMW,335I,BLACK,21-901.1(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0875733333333, -77.17629)",Citation
62d7adcb-9990-42cf-a4a1-7ec68777b8e4,06/02/2013,00:01:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,HASTINGS DR @ US-29,39.014838333333294,-77.016635,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2012.0,TOYOTA,COROLLA,RED,21-201(a1),Transportation Article,False,HISPANIC,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0148383333333, -77.016635)",Citation
54580e6b-adf6-4034-9847-3f734f229b5d,04/29/2015,09:55:00,MCP,"3rd District, Silver Spring",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,NB GEORGIA AVE @ WAYNE AVE,38.9967466666667,-77.0289783333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-1124.2(d2),,,DE,02 - Automobile,2005.0,MERC,GRAND MAR,SILVER,21-1124.2(d2),Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,A - Marked Patrol,"(38.9967466666667, -77.0289783333333)",Citation
19592794-251f-4375-98ce-31afe289148d,05/12/2014,13:49:00,MCP,"1st District, Rockville",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,NB FREDERICK RD AT REDLAND RD,39.1149816666667,-77.1648916666667,Yes,No,No,Yes,No,Yes,No,No,No,No,No,,Citation,,21-801(b),,,MD,02 - Automobile,2012.0,MERZ,E350,BLACK,21-801(b),Transportation Article,True,BLACK,F,BROOKEVILLE,MD,MD,A - Marked Patrol,"(39.1149816666667, -77.1648916666667)",Citation
32bb7aa3-19a7-4188-9132-a239f13a748e,06/04/2013,12:04:00,MCP,"4th District, Wheaton",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,WB 3300 BLK OF DAMASCUS RD,39.226049183333295,-77.0669422,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2012.0,BUICK,4DR,SILVER,21-801.1,Transportation Article,False,WHITE,M,NEW FREEDOM,PA,PA,Q - Marked Laser,"(39.2260491833333, -77.0669422)",Citation
0647fd4f-d9da-4b07-8fbf-7e20767f3012,05/27/2013,06:42:00,MCP,"5th District, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED OUT-OF-STATE LICENSE,OBSERVATON DR /RIDGE RD,39.069401,-77.16201825,No,No,No,No,No,No,No,No,No,No,,,,,,,,SC,02 - Automobile,1996.0,TOYOTA,CAMRY,GRAY,16-303(f),Transportation Article,False,BLACK,M,FLORENCE,SC,SC,A - Marked Patrol,"(39.069401, -77.16201825)",Citation
35fa384d-68ca-407c-b5f8-5d3a65dcd53b,12/07/2017,15:31:00,MCP,"1st District, Rockville",FAILURE TO STOP AT STOP SIGN,TRAVILAH RD @ GLEN RD,39.06853,-77.26272166666669,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-707(a),,,MD,02 - Automobile,2009.0,SUBA,SW,GRAY,21-707(a),Transportation Article,False,OTHER,F,NORTH POTOMAC,MD,MD,A - Marked Patrol,"(39.06853, -77.2627216666667)",Citation
f224ce4f-4325-4061-978e-bceb495a376d,11/08/2017,23:26:00,MCP,"5th District, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL PER SE,118 @ PINNACLE DR,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-405(e1),,,MD,02 - Automobile,2012.0,MAZDA,SUV,BLACK,21-902(a1ii),Transportation Article,False,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
65d8b5d0-e0c6-42e8-ae13-7b65be619030,09/13/2012,22:37:00,MCP,"3rd District, Silver Spring",FAILURE TO NOTIFY ADM. OF ADDRESS CHANGE WITHIN 30 DAYS,CASTLE BLVD AND BRIGGS CHANEY,39.0813726,-76.9456668,No,No,No,No,No,No,No,No,No,No,,,,,,,,VA,02 - Automobile,2003.0,TOYOTA,CAMRY,BLUE,13-414(a),Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0813726, -76.9456668)",Citation
eefb4dac-9fc5-42eb-a839-60433e09f177,08/01/2018,00:43:00,MCP,"1st District, Rockville",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,MONTGOMERY VILLAGE AVE AT 355,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-309(b),,,NC,02 - Automobile,2015.0,HYUNDAI,SEDAN,WHITE,21-902(b1i),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(0.0, 0.0)",Citation
bbcfe896-691a-4a6c-aac0-fc6993b7d25f,08/29/2019,00:38:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVER FAILURE TO STOP AT STOP SIGN LINE,WATKINS MILL RD / SMOOTHESTONE WAY,39.168855,-77.2047883333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,VA,02 - Automobile,2013.0,NISSAN,JUKE,SILVER,21-707(a),Transportation Article,False,OTHER,M,GAINESVILLE,VA,MD,A - Marked Patrol,"(39.168855, -77.2047883333333)",Citation
234b09f6-6b4d-4636-8c82-b426c230400f,06/10/2016,00:48:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,SLIGO AVE / HARTFORD AVE,39.04269,-76.9953566666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-604(c),,,MD,02 - Automobile,2004.0,CHEVROLET,BLAZER,TAN,21-902(a1),Transportation Article,False,HISPANIC,M,RIVERDALE,MD,MD,A - Marked Patrol,"(39.04269, -76.9953566666667)",Citation
37584f77-f728-4bbd-b2b1-7b70901cf82b,08/25/2014,00:15:00,MCP,"2nd District, Bethesda",FAILURE TO CONTROL VEH. SPEED ON HWY. TO AVOID COLLISION,11207 WOODSON AVE,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(b),,,MD,02 - Automobile,2009.0,PONTIAC,VIBE,SILVER,21-801(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
90f7ed6a-0c82-4118-85de-de88c921b0a6,03/07/2013,09:06:00,MCP,"5th District, Germantown",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,DARNESTOWN RD AT DUFEIF DR,39.1117937166667,-77.2398125666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,28 - Other,2009.0,ACURA,MDX,WHITE,21-801.1,Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,B - Unmarked Patrol,"(39.1117937166667, -77.2398125666667)",Citation
65f54477-ca40-4e05-9a7c-eda28ca9f3c3,07/04/2019,06:47:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 87 MPH IN A POSTED 55 MPH ZONE,N/B I 270 @ EXIT 1 (ROCKLEDGE DR),39.03474,-77.14299333333331,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2009.0,VOLV,S80,SILVER,21-801.1,Transportation Article,False,OTHER,F,BELTSVILLE,MD,MD,Q - Marked Laser,"(39.03474, -77.1429933333333)",Citation
1b321c2c-6ca4-43a4-b788-f732930307da,07/20/2019,20:23:00,MCP,"1st District, Rockville",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 84 MPH IN A POSTED 55 MPH ZONE,NB RT270 @ RT124,39.139755,-77.211865,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2017.0,HYUN,ACCENT,BLUE,21-801.1,Transportation Article,False,WHITE,F,MONTGOMERY VILLAGE,MD,MD,I - Marked Moving Radar (Moving),"(39.139755, -77.211865)",Citation
a8d178d0-09bc-4236-8f85-4ad6171e131f,09/24/2013,21:42:00,MCP,"3rd District, Silver Spring",UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE,29/ BRIGGS CHANEY RAMP,39.0853216666667,-76.946875,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-703(g),,,MD,02 - Automobile,1996.0,TOYOTA,CAMRY,GOLD,13-703(g),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0853216666667, -76.946875)",Citation
5f80b4a0-09fc-4a93-96f8-7e2ba24d2009,09/29/2018,17:03:00,MCP,"4th District, Wheaton",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,VEIRS MILL RD. @ GALT AVE.,39.05876666666671,-77.0484766666667,No,No,No,No,No,No,No,No,No,No,Yes,Contraband and Property,Arrest,Incident to Arrest,21-604(d),Both,Stop,MD,02 - Automobile,2008.0,HONDA,CIVIC,SILVER,21-902(b1i),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,XX,A - Marked Patrol,"(39.0587666666667, -77.0484766666667)",Citation
658e72f0-ec98-4676-98fb-af4e160ad5f1,03/17/2015,04:40:00,MCP,"4th District, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,NEW HAMPSHIRE / RANDOLPH RD,39.07750166666671,-77.0012816666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2004.0,CADI,ESCALADE,WHITE,16-101(a),Transportation Article,False,HISPANIC,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.0775016666667, -77.0012816666667)",Citation
aec8cfe5-3441-4fda-9ceb-310fbc07cddf,05/19/2019,12:03:00,MCP,"3rd District, Silver Spring",FAILURE OF MV OPER TO PRESENT EVIDENCE OF REQUIRED SECURITY ON REQUEST OF A LAW ENFORCEMENT OFFICER,N/B GEORGIA AVE / EXIT IL495,39.0138883333333,-77.0419533333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,XX,01 - Motorcycle,2005.0,HONDA,SHADOW,BLACK,17-104.2(b2),Transportation Article,False,OTHER,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0138883333333, -77.0419533333333)",Citation
57108109-b2a4-4c47-bf17-083bfa7ba9bf,10/17/2014,21:34:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,QUINCE ORCHARD ON  N/B I270,39.158868333333295,-77.2286316666667,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-801.1,,,MD,02 - Automobile,2012.0,DODGE,4 DOOR,SILVER,13-401(h),Transportation Article,False,BLACK,M,GERMANTOWN,MD,TN,B - Unmarked Patrol,"(39.1588683333333, -77.2286316666667)",Citation
32dd13b2-ba4d-4ada-93b0-642ec2bacebe,01/05/2013,01:50:00,MCP,"1st District, Rockville",DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE,MONTROSE PARKWAY @ E. JEFFERSON STREET,39.0510969166667,-77.1299265166667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2009.0,TOYT,TK,COPPER,21-204(b),Transportation Article,False,HISPANIC,F,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.0510969166667, -77.1299265166667)",Citation
51828e11-908a-4e98-bd69-c2fcadcb6a00,09/24/2014,22:47:00,MCP,"5th District, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,RIDGE ROAD AND MAIN STREET,39.28839166666671,-77.2051733333333,No,No,No,Yes,No,No,No,No,No,No,No,,Citation,,21-901.1(b),,,MD,02 - Automobile,2013.0,TOYO,PRIUS,WHITE,21-902(a1),Transportation Article,False,WHITE,F,WOODBINE,MD,MD,A - Marked Patrol,"(39.2883916666667, -77.2051733333333)",Citation
b45f26b2-06f8-4c59-a31f-5251d2469f8a,03/09/2015,09:50:00,MCP,"3rd District, Silver Spring",EXCEEDING MAXIMUM SPEED: 68 MPH IN A POSTED 40 MPH ZONE,NB NEW HAMPSHIRE AVE @ ROSEMERE AVE,39.0663833333333,-77.0007483333333,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,DC,02 - Automobile,2002.0,LINCOLN,4DR CONTINENTAL,,21-801.1,Transportation Article,False,BLACK,M,WASHINGTON,DC,DC,Q - Marked Laser,"(39.0663833333333, -77.0007483333333)",Citation
c0849831-2f77-449b-8e75-26d2f0cd59b2,11/11/2015,23:15:00,MCP,"4th District, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,2405 REEDIE DR,39.038681666666704,-77.0513316666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-226(a),,,MD,02 - Automobile,2006.0,HOND,PILOT,SILVER,16-101(a),Transportation Article,False,OTHER,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0386816666667, -77.0513316666667)",Citation
bd497acb-7d59-4730-b59d-0295e1440765,12/09/2018,04:34:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,GREAT SENECA HWY @ MAIN ST,39.128240000000005,-77.2374666666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(a),,,MD,02 - Automobile,2015.0,MERCEDES BENZ,E350,WHITE,21-902(a1i),Transportation Article,False,BLACK,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(39.12824, -77.2374666666667)",Citation
18c952c0-c11b-4e85-9947-59b1876d8aa9,09/15/2012,23:15:00,MCP,"4th District, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,NORWOOD RD @ NORBECK RD,39.1187888333333,-77.0232409,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2003.0,TOYOTA,CAMRY,BEIGE,16-101(a),Transportation Article,False,BLACK,F,BETHESDA,MD,MD,A - Marked Patrol,"(39.1187888333333, -77.0232409)",Citation
adcc3b87-e799-4599-bf78-320a145b1e88,12/13/2012,01:43:00,MCP,"4th District, Wheaton",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,NB GEORGIA / BEL PRE,39.1003884833333,-77.1006492166667,No,No,No,No,No,No,No,No,No,No,,,,,,,,VA,05 - Light Duty Truck,1997.0,CHEVROLET,SUBURBAN,WHITE,21-202(h1),Transportation Article,False,BLACK,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.1003884833333, -77.1006492166667)",Citation
628b13d2-2961-4bf6-adcf-d909da421cf8,05/22/2013,09:17:00,MCP,"2nd District, Bethesda",OPERATOR NOT RESTRAINED BY SEATBELT,BROOKVILLE RD @ WOODBINE ST,38.985358333333295,-77.0727516666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-412.3(b),,,MD,03 - Station Wagon,2003.0,FORD,TK,WHITE,22-412.3(b),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9853583333333, -77.0727516666667)",Citation
657552c5-ea04-4757-9cde-c7702321dd22,01/27/2016,19:51:00,MCP,"4th District, Wheaton",UNSAFE LANE CHANGING,11160 VEIRS MILL RD,39.0369916666667,-77.0519033333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2011.0,TOYT,RAV4,SILVER,21-309(b),Transportation Article,False,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0369916666667, -77.0519033333333)",Citation
de459f73-3d2a-4ad1-bca8-fcc9f62d32c4,12/04/2013,01:52:00,MCP,"5th District, Germantown",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,MIDDLEBROOK RD/FREDERICK RD,0.0,0.0,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,1990.0,LEXUS,4S,GOLD,13-411(d),Transportation Article,False,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
0050e647-4591-4c79-a8c7-b81d620c5a13,10/17/2013,20:19:00,MCP,"4th District, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",E/B MD 200 & MUNCASTER MILL RD,39.1264433333333,-77.1167933333333,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2011.0,HOND,4S ACCORD,BROWN,22-201.1,Transportation Article,False,WHITE,F,COLUMBIA,MD,MD,A - Marked Patrol,"(39.1264433333333, -77.1167933333333)",Citation
72f2897c-7406-4a15-94b3-971f2285cae3,04/28/2014,15:06:00,MCP,"1st District, Rockville",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,NB 270 @ I370,39.1326216666667,-77.2070933333333,No,No,No,No,No,Yes,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2008.0,PONTIAC,G6,MAROON,16-303(c),Transportation Article,False,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1326216666667, -77.2070933333333)",Citation
8551c572-165f-4cc6-ba13-911e426f0caf,04/09/2019,00:32:00,MCP,"4th District, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,NEW HAMPSHIRE AVE & COLESVILLE MANOR DR,39.08383666666671,-77.0004,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-401(b1),,,MD,02 - Automobile,2004.0,HONDA,CIVIC,WHITE,16-112(c),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0838366666667, -77.0004)",Citation
d6d0c1c3-f609-4049-b315-60660a253d24,02/08/2014,19:05:00,MCP,"5th District, Germantown","PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103","26075 RIDGE ROAD, DAMASCUS MD",0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,16-303(c),,,MD,02 - Automobile,2009.0,TOYOTA,VAN,GREEN,16-303(h),Transportation Article,False,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
4b021224-f25b-400a-a7e1-9cdcd4a79e4d,03/29/2013,10:17:00,MCP,"1st District, Rockville",IMPROPER PASSING OF OVERTAKEN VEHICLE,REDLAND RD @ YELLOWSTONE WAY,39.1208957333333,-77.1606864,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(a),,,MD,05 - Light Duty Truck,2008.0,LEXU,TK,GRAY,21-303(b),Transportation Article,False,WHITE,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.1208957333333, -77.1606864)",Citation
5eda6301-cb4c-4f47-87d4-38a653f9f740,05/27/2013,09:53:00,MCP,"6th District, Gaithersburg / Montgomery Village",DRIVING MOTOR VEH. WHILE LIC. SUSPENDED UNDER 26-204,VICTORY FARM DRIVE/SAYBROOKE OAKS BLVD,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-707(a),,,MD,02 - Automobile,2002.0,MERC,COUGAR,SILVER,16-303(h),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
575d7522-cbfe-45ef-b94f-368574b595a6,04/22/2015,12:50:00,MCP,"6th District, Gaithersburg / Montgomery Village",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,KENTLANDS BLVD/ BOOTH ST,39.1242033333333,-77.2399016666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-412.3(b),,,MD,05 - Light Duty Truck,1994.0,FORD,RANGER,GREEN,16-303(c),Transportation Article,False,WHITE,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1242033333333, -77.2399016666667)",Citation
41ecd183-a5c3-48b8-8d5e-69b27528552d,12/22/2017,20:41:00,MCP,"3rd District, Silver Spring",MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT,UNIVERITY BLVD/PINEY BRANCH RD,39.000111666666704,-76.9951866666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-206(a),,,VA,02 - Automobile,2002.0,FORD,E250,WHITE,22-206(a),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,XX,A - Marked Patrol,"(39.0001116666667, -76.9951866666667)",Citation
66e96f2d-6c52-4192-a811-6d279642a2c4,03/22/2019,22:16:00,MCP,"3rd District, Silver Spring","DRIVING WHILE LIC. SUSP. UNDER 16-203, 16-206A2 FAIL TO ATTEND DIP, 17-106, 26-204/206, 27-103",UNIVERSITY BLVD AND CARROLL AVE,38.992653333333294,-76.99145666666669,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Arrest,Incident to Arrest,22-204(f),Person,Warrant,MD,02 - Automobile,2004.0,NISSAN,MURANO,GRAY,16-303(h),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9926533333333, -76.9914566666667)",Citation
0e1c3e2c-8036-49f9-ae75-319a7ce46774,11/06/2016,16:50:00,MCP,"3rd District, Silver Spring",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,OLD COLUMBIA PIKE AT NATIONAL DR,39.1124733333333,-76.932675,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2015.0,HONDA,CIVIC,ORANGE,21-202(h1),Transportation Article,False,WHITE,M,BURTONSVILLE,MD,MD,A - Marked Patrol,"(39.1124733333333, -76.932675)",Citation
4d184620-77c2-4ade-8ff9-1eb56a135c81,06/02/2012,18:06:00,MCP,"2nd District, Bethesda",EXCEEDING MAXIMUM SPEED: 47 MPH IN A POSTED 30 MPH ZONE,10901 WESTLAKE DR,39.034814933333294,-77.14717415,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2009.0,HOND,4S,SILVER,21-801.1,Transportation Article,False,WHITE,F,GARRETT PARK,MD,MD,Q - Marked Laser,"(39.0348149333333, -77.14717415)",Citation
a7ba525d-6fd6-49b2-b20e-dd1cdd827898,05/17/2016,14:39:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING MAXIMUM SPEED: 42 MPH IN A POSTED 30 MPH ZONE,LONGDRAFT RD & GOLDEN POST LN,39.144415,-77.2377716666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2009.0,HYUN,TK,BLACK,21-801.1,Transportation Article,False,ASIAN,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.144415, -77.2377716666667)",Citation
1c755750-c815-4f5e-bca7-61718229adaa,06/09/2017,00:14:00,MCP,"4th District, Wheaton",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 68 MPH IN A POSTED 60 MPH ZONE,E.B ICC / GEORGIA AVE,39.111235,-77.0592933333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2009.0,VW,JETTA,BLACK,21-801.1,Transportation Article,False,BLACK,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.111235, -77.0592933333333)",Citation
075d31a9-2289-44b3-95f5-97d4d7a15d4b,09/22/2012,12:17:00,MCP,"5th District, Germantown",FAILURE TO STOP AT STOP SIGN,UNIVERSITY AVE @ OXFORD RD,38.9678136666667,-77.1409129666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,VA,02 - Automobile,2009.0,TOYOTA,CAMRY,SILVER,21-707(a),Transportation Article,False,WHITE,M,FAIRFAX,VA,VA,O - Foot Patrol,"(38.9678136666667, -77.1409129666667)",Citation
3ea9bb91-118a-45b1-84d9-ff2192c4c7c6,08/14/2017,23:16:00,MCP,"4th District, Wheaton","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",BONIFANT RD AT NOTLEY RD,39.06173,-77.05373,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-902(a1),,,MD,02 - Automobile,2009.0,NISSAN,FRONTIER,GRAY,21-901.1(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.06173, -77.05373)",Citation
04159dd2-9daf-485a-81ec-0df61940523f,02/05/2019,23:40:00,MCP,"3rd District, Silver Spring",DRIVER FAILING TO GIVE TURN SIGNAL CONTINUOUSLY DURING LAST 100' OF TRAVEL BEFORE TURNING,CARROLL AVE AND UNIVERSITY BLVD E,39.044055,-76.990735,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Arrest,Incident to Arrest,21-902(a1I),Both,Stop,MD,02 - Automobile,2008.0,TOYOTA,4S,SILVER,21-604(d),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.044055, -76.990735)",Citation
7cf9e2bd-90cb-46e9-b7fc-c165a6641ceb,05/18/2013,03:46:00,MCP,"4th District, Wheaton","STOPPING, STANDING, PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN",PARKER AVE / GRANDVIEW AVE,39.0584439,-77.0479888,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,1999.0,GMC,SIERRA,WHITE,21-1003(j),Transportation Article,False,WHITE,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0584439, -77.0479888)",Citation
516ab8d4-c2dc-4be0-aff3-f8e9e8e92c9e,04/26/2018,09:58:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 34 MPH IN A POSTED 25 MPH ZONE,WISCONSIN AVE AND NORFOLK LN,38.98966166666671,-77.0951266666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2017.0,VOLVO,XC90,BLUE,21-801.1,Transportation Article,False,WHITE,M,CHEVY CHASE,MD,MD,Q - Marked Laser,"(38.9896616666667, -77.0951266666667)",Citation
0ab510cc-9809-4d78-be84-93755e8dfb38,10/23/2018,16:36:00,MCP,"1st District, Rockville",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,BELLS MILL RD / PEBBLE BROOK LN,39.03137,-77.17774,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2012.0,JEEP,SUV,GRAY,16-116(a),Transportation Article,False,WHITE,M,POTOMAC,MD,MD,Q - Marked Laser,"(39.03137, -77.17774)",Citation
