Year_Month_DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,CRSElapsedTime,Origin,Dest,Distance,arr_delay
2008-04-25,5,1900-01-01 15:00:00,1900-01-01 18:55:00,WN,360,N434WN,175.0,MDW,FLL,1166.0,-7.0
2008-03-03,1,1900-01-01 12:25:00,1900-01-01 13:10:00,XE,526,N14562,105.0,RDU,BHM,481.0,-23.0
2008-01-31,4,1900-01-01 16:15:00,1900-01-01 21:12:00,DL,851,N830MH,597.0,ATL,HNL,4502.0,0.0
2008-02-14,4,1900-01-01 15:10:00,1900-01-01 16:40:00,OH,5471,N916CA,90.0,CVG,IAD,388.0,-5.0
2008-04-17,4,1900-01-01 21:05:00,1900-01-01 23:05:00,AA,1820,N3AKAA,180.0,MIA,DFW,1121.0,127.0
2008-03-31,1,1900-01-01 13:54:00,1900-01-01 15:03:00,OO,6655,N976SW,129.0,CID,DEN,692.0,47.0
2008-04-27,7,1900-01-01 23:45:00,1900-01-01 05:53:00,CO,767,N33294,248.0,SEA,IAH,1874.0,-6.0
2008-03-12,3,1900-01-01 06:20:00,1900-01-01 07:55:00,EV,4803,N935EV,95.0,CHO,ATL,457.0,-17.0
2008-01-24,4,1900-01-01 21:45:00,1900-01-01 23:59:00,DL,532,N688DL,134.0,ATL,LGA,761.0,1.0
2008-03-11,2,1900-01-01 20:30:00,1900-01-01 22:04:00,UA,711,N541UA,154.0,DEN,SJC,948.0,0.0
2008-04-30,3,1900-01-01 19:15:00,1900-01-01 21:00:00,WN,1491,N792SW,105.0,RNO,PHX,601.0,-2.0
2008-04-08,2,1900-01-01 14:15:00,1900-01-01 15:36:00,CO,697,N39297,201.0,IAH,LAS,1222.0,4.0
2008-04-14,1,1900-01-01 13:00:00,1900-01-01 05:59:00,AS,114,N564AS,209.0,FAI,SEA,1533.0,13.0
2008-03-07,5,1900-01-01 07:45:00,1900-01-01 08:35:00,WN,1525,N230WN,50.0,OAK,RNO,180.0,-1.0
2008-03-21,5,1900-01-01 18:45:00,1900-01-01 19:24:00,OO,6373,N945SW,39.0,DEN,COS,72.0,9.0
2008-01-26,6,1900-01-01 13:10:00,1900-01-01 16:15:00,B6,625,N238JB,245.0,JFK,HOU,1428.0,-12.0
2008-04-20,7,1900-01-01 18:40:00,1900-01-01 21:09:00,DL,928,N689DL,149.0,ATL,LGA,761.0,5.0
2008-03-07,5,1900-01-01 19:20:00,1900-01-01 20:29:00,NW,170,N535US,69.0,MSP,MKE,297.0,56.0
2008-02-01,5,1900-01-01 09:10:00,1900-01-01 10:40:00,DL,1130,N666DN,90.0,TPA,ATL,406.0,-3.0
2008-01-09,3,1900-01-01 13:05:00,1900-01-01 16:21:00,UA,534,N347UA,136.0,ORD,BOS,867.0,-13.0
2008-02-28,4,1900-01-01 13:35:00,1900-01-01 15:26:00,EV,4590,N710EV,111.0,ATL,EYW,646.0,8.0
2008-03-03,1,1900-01-01 17:00:00,1900-01-01 17:55:00,WN,44,N301SW,55.0,HOU,DAL,239.0,55.0
2008-01-24,4,1900-01-01 09:25:00,1900-01-01 11:35:00,DL,1444,N907DL,130.0,CVG,TPA,773.0,15.0
2008-04-12,6,1900-01-01 07:18:00,1900-01-01 09:50:00,UA,476,N370UA,92.0,ORD,BUF,473.0,-23.0
2008-01-08,2,1900-01-01 18:25:00,1900-01-01 21:10:00,B6,534,N636JB,165.0,TPA,EWR,998.0,0.0
2008-04-02,3,1900-01-01 11:35:00,1900-01-01 13:29:00,US,938,N170US,114.0,CLT,LGA,544.0,-15.0
2008-04-03,4,1900-01-01 10:55:00,1900-01-01 12:55:00,WN,3083,N372SW,120.0,OAK,SEA,671.0,-3.0
2008-04-25,5,1900-01-01 06:20:00,1900-01-01 07:59:00,OH,5320,N960CA,99.0,PIT,JFK,340.0,-2.0
2008-01-07,1,1900-01-01 07:55:00,1900-01-01 10:35:00,WN,92,N428WN,280.0,BNA,LAX,1797.0,3.0
2008-04-14,1,1900-01-01 15:55:00,1900-01-01 17:12:00,US,661,N810AW,77.0,SNA,PHX,338.0,-13.0
2008-03-07,5,1900-01-01 07:59:00,1900-01-01 11:30:00,UA,598,N577UA,151.0,SFO,DEN,967.0,6.0
2008-03-16,7,1900-01-01 19:35:00,1900-01-01 20:15:00,OO,5994,N772SK,100.0,OKC,DEN,495.0,10.0
2008-03-05,3,1900-01-01 14:15:00,1900-01-01 16:48:00,US,1068,N167US,153.0,TPA,PHL,920.0,31.0
2008-03-23,7,1900-01-01 17:45:00,1900-01-01 19:02:00,UA,1159,N815UA,137.0,AUS,DEN,775.0,-8.0
2008-02-18,1,1900-01-01 19:40:00,1900-01-01 21:55:00,WN,2036,N766SW,135.0,MCO,CMH,802.0,-14.0
2008-04-27,7,1900-01-01 17:10:00,1900-01-01 19:08:00,US,623,N625AW,118.0,PHX,OAK,646.0,6.0
2008-02-23,6,1900-01-01 21:50:00,1900-01-01 23:10:00,UA,463,N341UA,80.0,ORD,MSP,334.0,-5.0
2008-01-10,4,1900-01-01 09:00:00,1900-01-01 10:22:00,US,2121,N740UW,82.0,BOS,LGA,185.0,-1.0
2008-02-21,4,1900-01-01 20:45:00,1900-01-01 21:35:00,MQ,3949,N858AE,50.0,ORD,BMI,116.0,2.0
2008-04-02,3,1900-01-01 09:45:00,1900-01-01 11:36:00,EV,4868,N876AS,111.0,CLE,ATL,554.0,-8.0
2008-03-21,5,1900-01-01 17:11:00,1900-01-01 19:05:00,UA,659,N381UA,234.0,CLT,DEN,1337.0,-3.0
2008-03-08,6,1900-01-01 16:00:00,1900-01-01 17:50:00,B6,1106,N247JB,110.0,RDU,JFK,426.0,343.0
2008-04-01,2,1900-01-01 16:47:00,1900-01-01 18:15:00,CO,205,N16617,88.0,OKC,IAH,395.0,37.0
2008-01-26,6,1900-01-01 10:30:00,1900-01-01 11:14:00,OO,6021,N709SK,44.0,COS,DEN,72.0,-14.0
2008-01-19,6,1900-01-01 08:15:00,1900-01-01 11:24:00,US,1417,N182UW,369.0,PHL,LAX,2401.0,9.0
2008-02-19,2,1900-01-01 10:44:00,1900-01-01 18:19:00,UA,790,N809UA,275.0,SFO,ATL,2139.0,20.0
2008-01-18,5,1900-01-01 10:50:00,1900-01-01 13:55:00,WN,1531,N340LV,125.0,MDW,PVD,842.0,-18.0
2008-04-18,5,1900-01-01 10:50:00,1900-01-01 15:45:00,AA,1606,N431AA,175.0,SAN,DFW,1171.0,6.0
2008-01-30,3,1900-01-01 09:40:00,1900-01-01 12:57:00,OH,5232,N960CA,137.0,ORD,JFK,740.0,-30.0
2008-01-31,4,1900-01-01 12:19:00,1900-01-01 15:18:00,OH,4987,N868CA,179.0,LGA,JAX,834.0,4.0
2008-03-01,6,1900-01-01 18:45:00,1900-01-01 21:51:00,DL,687,N981DL,186.0,BOS,ATL,946.0,-14.0
2008-04-18,5,1900-01-01 18:30:00,1900-01-01 18:30:00,MQ,4280,N925AE,60.0,FWA,ORD,157.0,-8.0
2008-01-14,1,1900-01-01 12:20:00,1900-01-01 14:25:00,WN,1951,N387SW,185.0,DEN,SEA,1024.0,-14.0
2008-03-27,4,1900-01-01 16:00:00,1900-01-01 19:15:00,B6,439,N184JB,195.0,BOS,MCO,1121.0,-2.0
2008-04-21,1,1900-01-01 10:25:00,1900-01-01 11:37:00,XE,2735,N27523,72.0,LRD,IAH,301.0,-3.0
2008-04-16,3,1900-01-01 16:50:00,1900-01-01 20:15:00,OO,2880,N698BR,145.0,MKE,EWR,725.0,-18.0
2008-04-16,3,1900-01-01 11:20:00,1900-01-01 12:36:00,NW,115,N557NW,196.0,MSP,PHX,1276.0,32.0
2008-01-08,2,1900-01-01 14:15:00,1900-01-01 16:53:00,B6,308,N606JB,338.0,IAD,LGB,2277.0,-1.0
2008-02-17,7,1900-01-01 17:55:00,1900-01-01 19:14:00,NW,796,N554NW,79.0,MKE,MSP,297.0,38.0
2008-03-19,3,1900-01-01 09:29:00,1900-01-01 12:00:00,MQ,4836,N708AE,151.0,LGA,SDF,658.0,4.0
2008-03-19,3,1900-01-01 16:40:00,1900-01-01 17:00:00,WN,1686,N411WN,80.0,SLC,LAS,368.0,-4.0
2008-04-16,3,1900-01-01 13:10:00,1900-01-01 15:09:00,OO,6025,N975SW,59.0,ORD,FWA,157.0,1.0
2008-03-15,6,1900-01-01 22:55:00,1900-01-01 23:55:00,AA,1831,N3AVAA,60.0,MIA,TPA,204.0,-7.0
2008-04-20,7,1900-01-01 09:00:00,1900-01-01 12:19:00,XE,7790,N14177,139.0,LAX,DEN,862.0,-1.0
2008-02-23,6,1900-01-01 06:20:00,1900-01-01 09:44:00,F9,550,N808FR,144.0,SAN,DEN,853.0,-12.0
2008-01-02,3,1900-01-01 16:25:00,1900-01-01 16:55:00,WN,225,N680AA,90.0,TUS,LAX,451.0,31.0
2008-03-01,6,1900-01-01 08:15:00,1900-01-01 09:50:00,MQ,4541,N737MW,95.0,RDU,SDF,416.0,-6.0
2008-01-26,6,1900-01-01 20:20:00,1900-01-01 22:54:00,FL,276,N292AT,154.0,ATL,BOS,946.0,-10.0
2008-01-27,7,1900-01-01 07:30:00,1900-01-01 10:07:00,OH,5028,N629BR,97.0,MEM,CVG,403.0,-11.0
2008-03-29,6,1900-01-01 06:20:00,1900-01-01 07:40:00,NW,348,N774NC,80.0,MSY,MEM,349.0,-2.0
2008-04-24,4,1900-01-01 14:00:00,1900-01-01 15:45:00,AA,327,N4YTAA,165.0,DFW,SLC,988.0,14.0
2008-03-05,3,1900-01-01 14:00:00,1900-01-01 15:21:00,UA,806,N935UA,81.0,LAX,SFO,337.0,-1.0
2008-02-15,5,1900-01-01 11:50:00,1900-01-01 14:20:00,AA,1036,N5EGAA,150.0,MIA,BWI,946.0,-17.0
2008-03-05,3,1900-01-01 17:05:00,1900-01-01 19:11:00,OO,6363,N707SK,186.0,BHM,DEN,1082.0,-17.0
2008-04-25,5,1900-01-01 09:21:00,1900-01-01 11:13:00,NW,259,N374NW,112.0,CLT,DTW,500.0,-13.0
2008-04-02,3,1900-01-01 06:30:00,1900-01-01 07:25:00,WN,1166,N257WN,115.0,SLC,LAX,590.0,7.0
2008-01-03,4,1900-01-01 17:44:00,1900-01-01 18:31:00,OO,6572,N724SK,47.0,DEN,ASE,125.0,0.0
2008-01-21,1,1900-01-01 11:20:00,1900-01-01 12:21:00,US,1495,N591US,61.0,CLT,CHS,168.0,3.0
2008-02-01,5,1900-01-01 12:58:00,1900-01-01 14:30:00,DL,1730,N978DL,92.0,ATL,ORF,516.0,3.0
2008-04-14,1,1900-01-01 08:45:00,1900-01-01 11:06:00,NW,690,N943N,81.0,MEM,IND,381.0,-6.0
2008-01-31,4,1900-01-01 06:25:00,1900-01-01 07:38:00,F9,688,N808FR,133.0,SAT,DEN,794.0,-11.0
2008-01-28,1,1900-01-01 19:10:00,1900-01-01 20:15:00,OO,5822,N771SK,65.0,MSN,ORD,109.0,88.0
2008-01-31,4,1900-01-01 20:50:00,1900-01-01 05:03:00,US,140,N809AW,363.0,PHX,ANC,2551.0,16.0
2008-01-14,1,1900-01-01 22:27:00,1900-01-01 23:45:00,9E,2986,,78.0,DTW,PLN,243.0,
2008-01-05,6,1900-01-01 23:00:00,1900-01-01 07:08:00,B6,270,N648JB,308.0,OAK,FLL,2575.0,-2.0
2008-01-02,3,1900-01-01 06:30:00,1900-01-01 08:35:00,XE,2342,N17928,125.0,EWR,GSP,594.0,1.0
2008-01-13,7,1900-01-01 22:53:00,1900-01-01 02:04:00,OO,5775,N223SW,31.0,IPL,YUM,58.0,-30.0
2008-03-28,5,1900-01-01 16:35:00,1900-01-01 17:47:00,9E,5605,80139E,72.0,GFK,MSP,284.0,-19.0
2008-02-13,3,1900-01-01 17:40:00,1900-01-01 19:05:00,WN,594,N623SW,85.0,MCI,BNA,491.0,31.0
2008-03-06,4,1900-01-01 12:25:00,1900-01-01 14:00:00,AA,1279,,155.0,DFW,PHX,868.0,
2008-04-02,3,1900-01-01 09:20:00,1900-01-01 12:30:00,B6,904,N290JB,130.0,ORD,JFK,740.0,-23.0
2008-04-02,3,1900-01-01 17:15:00,1900-01-01 18:48:00,NW,323,N787NC,153.0,BWI,MEM,787.0,28.0
2008-04-22,2,1900-01-01 08:25:00,1900-01-01 11:20:00,UA,708,N924UA,115.0,DEN,DFW,641.0,-9.0
2008-03-08,6,1900-01-01 09:40:00,1900-01-01 13:20:00,WN,863,N282WN,160.0,MDW,RSW,1105.0,44.0
2008-03-28,5,1900-01-01 18:47:00,1900-01-01 21:39:00,NW,562,N369NW,112.0,DEN,MSP,680.0,8.0
2008-04-27,7,1900-01-01 10:05:00,1900-01-01 11:12:00,XE,2715,N27523,67.0,IAH,DFW,224.0,-2.0
2008-04-02,3,1900-01-01 17:00:00,1900-01-01 17:56:00,OO,3808,N433SW,116.0,SLC,LAX,590.0,35.0
2008-01-10,4,1900-01-01 13:15:00,1900-01-01 14:00:00,9E,2879,80319E,105.0,GRR,MSP,408.0,-7.0
2008-02-21,4,1900-01-01 15:45:00,1900-01-01 17:03:00,US,931,N950UW,78.0,ORF,CLT,290.0,-1.0
2008-01-28,1,1900-01-01 09:15:00,1900-01-01 09:38:00,OH,5485,N954CA,83.0,CVG,STL,307.0,5.0
2008-04-28,1,1900-01-01 15:12:00,1900-01-01 15:46:00,HA,161,N487HA,34.0,OGG,HNL,100.0,4.0
2008-04-12,6,1900-01-01 21:07:00,1900-01-01 23:56:00,NW,250,N511US,169.0,DTW,FLL,1127.0,16.0
2008-04-09,3,1900-01-01 10:00:00,1900-01-01 11:55:00,UA,1575,N486UA,235.0,ORD,LAS,1515.0,6.0
2008-01-22,2,1900-01-01 18:35:00,1900-01-01 21:50:00,MQ,3467,N661JA,135.0,DFW,FWA,859.0,-13.0
2008-01-21,1,1900-01-01 19:58:00,1900-01-01 22:14:00,AS,504,N648AS,136.0,PDX,SAN,933.0,-9.0
2008-01-28,1,1900-01-01 18:13:00,1900-01-01 19:23:00,OO,6425,N715SK,130.0,ASE,LAX,737.0,
2008-02-28,4,1900-01-01 21:10:00,1900-01-01 22:05:00,MQ,4005,N667GB,55.0,ORD,CID,196.0,-2.0
2008-04-24,4,1900-01-01 08:15:00,1900-01-01 10:10:00,WN,1422,N293,175.0,BWI,MSY,998.0,-24.0
2008-01-13,7,1900-01-01 15:25:00,1900-01-01 17:11:00,AS,418,N962AS,106.0,PDX,SJC,569.0,-5.0
2008-04-04,5,1900-01-01 18:51:00,1900-01-01 19:48:00,NW,892,N311US,57.0,GRR,DTW,120.0,5.0
2008-03-25,2,1900-01-01 13:35:00,1900-01-01 16:46:00,B6,1065,N198JB,251.0,JFK,AUS,1522.0,-18.0
2008-01-04,5,1900-01-01 21:10:00,1900-01-01 22:20:00,MQ,3743,N655AE,70.0,DFW,HOU,247.0,-7.0
2008-04-27,7,1900-01-01 21:30:00,1900-01-01 22:28:00,EV,4203,N859AS,118.0,ATL,TUL,674.0,49.0
2008-01-13,7,1900-01-01 19:05:00,1900-01-01 21:10:00,AA,1183,N490AA,185.0,DTW,DFW,987.0,-32.0
2008-01-26,6,1900-01-01 09:50:00,1900-01-01 15:45:00,WN,1060,N754SW,235.0,PHX,TPA,1788.0,-31.0
2008-03-06,4,1900-01-01 09:50:00,1900-01-01 12:43:00,DL,1242,N993DL,113.0,ORD,ATL,606.0,-4.0
2008-01-17,4,1900-01-01 06:00:00,1900-01-01 07:44:00,AS,151,N794AS,104.0,ANC,OTZ,549.0,5.0
2008-04-25,5,1900-01-01 19:45:00,1900-01-01 21:05:00,WN,2797,N222WN,80.0,BUR,PHX,369.0,20.0
2008-01-23,3,1900-01-01 19:15:00,1900-01-01 21:57:00,OO,4043,N367CA,102.0,LAX,SLC,590.0,3.0
2008-04-21,1,1900-01-01 19:00:00,1900-01-01 20:28:00,F9,797,N805FR,208.0,ATL,DEN,1199.0,6.0
2008-03-26,3,1900-01-01 08:30:00,1900-01-01 09:20:00,OO,3885,N464SW,110.0,SLC,ONT,558.0,5.0
2008-04-02,3,1900-01-01 16:49:00,1900-01-01 22:42:00,DL,1136,N382DA,233.0,SLC,IAD,1827.0,-21.0
2008-04-07,1,1900-01-01 16:50:00,1900-01-01 18:17:00,XE,2516,N12967,87.0,ROC,EWR,246.0,56.0
2008-04-10,4,1900-01-01 12:55:00,1900-01-01 18:55:00,UA,116,N520UA,240.0,LAX,ORD,1745.0,100.0
2008-01-22,2,1900-01-01 09:05:00,1900-01-01 11:00:00,OO,2930,N494CA,115.0,MCI,AUS,650.0,14.0
2008-03-03,1,1900-01-01 17:50:00,1900-01-01 19:05:00,WN,3677,N341SW,75.0,OAK,ONT,361.0,-12.0
2008-01-18,5,1900-01-01 19:30:00,1900-01-01 20:33:00,DL,1277,N911DA,123.0,SLC,PDX,630.0,43.0
2008-02-25,1,1900-01-01 14:20:00,1900-01-01 20:05:00,CO,1848,N17345,225.0,SJC,IAH,1608.0,14.0
2008-04-25,5,1900-01-01 08:15:00,1900-01-01 09:27:00,YV,7121,N509MJ,72.0,ORD,DSM,299.0,-3.0
2008-03-31,1,1900-01-01 20:25:00,1900-01-01 22:05:00,WN,395,N600WN,100.0,MDW,BHM,570.0,49.0
2008-01-19,6,1900-01-01 12:05:00,1900-01-01 13:24:00,NW,790,N785NC,79.0,MKE,MSP,297.0,1.0
2008-02-27,3,1900-01-01 07:35:00,1900-01-01 10:04:00,XE,2352,N12126,209.0,EWR,OMA,1133.0,-10.0
2008-01-25,5,1900-01-01 19:09:00,1900-01-01 19:21:00,NW,1719,N772NC,72.0,DTW,MKE,238.0,18.0
2008-04-03,4,1900-01-01 14:25:00,1900-01-01 22:50:00,AA,194,N5CWAA,325.0,SFO,BOS,2704.0,-9.0
2008-01-03,4,1900-01-01 19:05:00,1900-01-01 21:20:00,WN,415,N395SW,75.0,LAS,SLC,368.0,114.0
2008-04-29,2,1900-01-01 16:30:00,1900-01-01 17:57:00,F9,409,N806FR,147.0,DEN,LAX,862.0,-2.0
2008-04-18,5,1900-01-01 16:05:00,1900-01-01 17:25:00,WN,3415,N678AA,80.0,LAS,RNO,345.0,71.0
2008-01-11,5,1900-01-01 17:50:00,1900-01-01 22:25:00,CO,1632,N13720,215.0,IAH,LGA,1416.0,8.0
2008-02-11,1,1900-01-01 09:25:00,1900-01-01 10:45:00,XE,2200,N16511,80.0,DCA,CLE,310.0,17.0
2008-04-03,4,1900-01-01 10:05:00,1900-01-01 11:48:00,XE,2221,N14508,103.0,DAY,EWR,533.0,0.0
2008-04-12,6,1900-01-01 15:36:00,1900-01-01 16:21:00,OO,5416,N567SW,45.0,SAN,LAX,109.0,23.0
2008-02-10,7,1900-01-01 16:47:00,1900-01-01 18:55:00,F9,673,N947FR,248.0,MCO,DEN,1545.0,23.0
2008-04-15,2,1900-01-01 09:21:00,1900-01-01 11:53:00,YV,7134,N27172,92.0,ORD,BUF,473.0,-3.0
2008-02-16,6,1900-01-01 10:20:00,1900-01-01 12:25:00,WN,1189,N398SW,65.0,MDW,DTW,229.0,-9.0
2008-01-03,4,1900-01-01 09:15:00,1900-01-01 12:15:00,AA,1704,N445AA,120.0,ORD,EWR,719.0,-2.0
2008-01-03,4,1900-01-01 19:20:00,1900-01-01 20:34:00,XE,2191,N15926,74.0,IAH,BRO,308.0,2.0
2008-03-21,5,1900-01-01 16:35:00,1900-01-01 18:06:00,OH,5211,N655CA,91.0,CVG,ATL,373.0,169.0
2008-02-21,4,1900-01-01 17:20:00,1900-01-01 18:55:00,MQ,3730,N941LT,95.0,JAN,DFW,408.0,0.0
2008-04-04,5,1900-01-01 11:30:00,1900-01-01 12:50:00,EV,4828,N926EV,80.0,CRW,ATL,363.0,140.0
2008-02-03,7,1900-01-01 12:45:00,1900-01-01 19:30:00,B6,178,N509JB,285.0,PHX,JFK,2153.0,-28.0
2008-04-01,2,1900-01-01 17:11:00,1900-01-01 17:55:00,YV,7106,N436YV,44.0,COS,DEN,72.0,7.0
2008-03-07,5,1900-01-01 11:10:00,1900-01-01 12:10:00,EV,4520,N924EV,60.0,VLD,ATL,208.0,13.0
2008-01-02,3,1900-01-01 06:00:00,1900-01-01 07:29:00,US,1575,N516AU,89.0,BDL,DCA,313.0,-20.0
2008-01-14,1,1900-01-01 16:10:00,1900-01-01 18:44:00,OO,3775,N439SW,94.0,GEG,SLC,546.0,-7.0
2008-02-08,5,1900-01-01 16:20:00,1900-01-01 17:25:00,9E,5939,84239E,65.0,BHM,MEM,211.0,-2.0
2008-03-03,1,1900-01-01 17:45:00,1900-01-01 20:27:00,NW,1229,N602NW,162.0,RSW,IND,946.0,-3.0
2008-02-23,6,1900-01-01 08:35:00,1900-01-01 10:08:00,NW,1297,N336NB,153.0,MEM,DEN,872.0,-4.0
2008-03-12,3,1900-01-01 09:23:00,1900-01-01 10:19:00,OO,6259,N983SW,56.0,PIA,ORD,130.0,-16.0
2008-02-07,4,1900-01-01 07:05:00,1900-01-01 08:25:00,WN,1531,N346SW,80.0,MSY,BNA,471.0,-3.0
2008-04-24,4,1900-01-01 07:20:00,1900-01-01 11:37:00,NW,640,N514US,197.0,MSP,RSW,1416.0,2.0
2008-01-30,3,1900-01-01 10:40:00,1900-01-01 12:34:00,AS,507,N624AS,174.0,DEN,PDX,992.0,-22.0
2008-04-02,3,1900-01-01 16:59:00,1900-01-01 19:05:00,MQ,4812,N817AE,126.0,LGA,CVG,585.0,21.0
2008-03-17,1,1900-01-01 11:52:00,1900-01-01 17:20:00,CO,128,N37413,208.0,RNO,IAH,1530.0,20.0
2008-02-25,1,1900-01-01 19:00:00,1900-01-01 21:35:00,WN,2038,N613SW,95.0,ABQ,DAL,580.0,-17.0
2008-02-07,4,1900-01-01 10:35:00,1900-01-01 12:22:00,XE,2057,N16520,107.0,IAH,HSV,595.0,-25.0
2008-03-07,5,1900-01-01 08:35:00,1900-01-01 10:35:00,WN,3567,N231WN,240.0,MDW,LAS,1521.0,-8.0
2008-01-21,1,1900-01-01 20:20:00,1900-01-01 21:40:00,B6,265,N655JB,80.0,SMF,LGB,387.0,0.0
2008-03-30,7,1900-01-01 19:00:00,1900-01-01 04:05:00,WN,619,N453WN,225.0,SAN,MDW,1728.0,-33.0
2008-03-10,1,1900-01-01 15:30:00,1900-01-01 17:39:00,US,206,N818AW,69.0,PHX,ABQ,328.0,26.0
2008-03-02,7,1900-01-01 19:15:00,1900-01-01 22:25:00,WN,2193,N227WN,130.0,BNA,BDL,852.0,16.0
2008-01-13,7,1900-01-01 13:20:00,1900-01-01 15:08:00,DL,678,N659DL,108.0,ATL,MIA,595.0,3.0
2008-02-14,4,1900-01-01 12:34:00,1900-01-01 14:25:00,FL,175,N987AT,111.0,DCA,ATL,547.0,-17.0
2008-02-03,7,1900-01-01 12:46:00,1900-01-01 14:05:00,9E,3783,84959E,79.0,DTW,CVG,229.0,-14.0
2008-02-26,2,1900-01-01 12:03:00,1900-01-01 14:45:00,OO,6092,N716SK,162.0,SAT,ORD,1041.0,215.0
2008-03-11,2,1900-01-01 14:02:00,1900-01-01 14:42:00,HA,147,N479HA,40.0,KOA,HNL,163.0,-3.0
2008-01-10,4,1900-01-01 19:00:00,1900-01-01 21:31:00,UA,246,N913UA,91.0,ORD,BUF,473.0,-8.0
2008-02-12,2,1900-01-01 20:56:00,1900-01-01 21:58:00,DL,1269,N904DL,62.0,ATL,CHS,259.0,64.0
2008-04-24,4,1900-01-01 18:25:00,1900-01-01 20:05:00,AA,2228,N5DNAA,100.0,DFW,STL,551.0,-13.0
2008-04-22,2,1900-01-01 06:20:00,1900-01-01 11:30:00,WN,492,N244WN,190.0,PHX,MDW,1444.0,29.0
2008-04-02,3,1900-01-01 21:36:00,1900-01-01 22:33:00,OO,3966,N427SW,57.0,SLC,IDA,188.0,9.0
2008-03-09,7,1900-01-01 07:10:00,1900-01-01 08:15:00,MQ,3520,N512AE,65.0,LBB,DFW,282.0,-8.0
2008-03-27,4,1900-01-01 11:40:00,1900-01-01 14:11:00,UA,111,N466UA,271.0,ORD,LAX,1745.0,17.0
2008-03-20,4,1900-01-01 14:25:00,1900-01-01 16:17:00,FL,816,N291AT,112.0,BWI,ATL,576.0,-1.0
2008-01-13,7,1900-01-01 11:45:00,1900-01-01 13:15:00,WN,2438,N326SW,150.0,HOU,DEN,883.0,24.0
2008-03-25,2,1900-01-01 19:00:00,1900-01-01 20:44:00,UA,861,N587UA,104.0,BOS,IAD,413.0,-2.0
2008-02-14,4,1900-01-01 16:35:00,1900-01-01 19:40:00,WN,2713,N671SW,125.0,PHX,AUS,872.0,0.0
2008-03-29,6,1900-01-01 08:25:00,1900-01-01 10:55:00,US,197,N652AW,330.0,CLT,SAN,2077.0,-24.0
2008-04-26,6,1900-01-01 08:00:00,1900-01-01 15:41:00,DL,68,N137DL,281.0,SFO,ATL,2139.0,-26.0
2008-03-07,5,1900-01-01 10:55:00,1900-01-01 13:10:00,AA,2340,N449AA,135.0,DFW,ORD,802.0,57.0
2008-03-10,1,1900-01-01 08:50:00,1900-01-01 10:45:00,WN,3321,N346SW,115.0,OAK,GEG,723.0,-12.0
2008-03-26,3,1900-01-01 07:15:00,1900-01-01 11:07:00,CO,688,N37253,172.0,IAH,DTW,1076.0,18.0
2008-03-28,5,1900-01-01 15:45:00,1900-01-01 18:35:00,UA,340,N364UA,110.0,ORD,BWI,622.0,31.0
2008-04-17,4,1900-01-01 10:50:00,1900-01-01 12:30:00,AA,1118,N453AA,100.0,DFW,STL,551.0,-11.0
2008-02-28,4,1900-01-01 11:29:00,1900-01-01 12:39:00,OO,5584,N569SW,70.0,LAX,FAT,209.0,-16.0
2008-02-04,1,1900-01-01 11:00:00,1900-01-01 12:27:00,OH,5282,N807CA,87.0,CVG,IAD,388.0,-21.0
2008-02-03,7,1900-01-01 06:55:00,1900-01-01 10:05:00,B6,1230,N565JB,190.0,RSW,BOS,1249.0,-25.0
2008-02-03,7,1900-01-01 16:15:00,1900-01-01 23:25:00,HA,40,N586HA,310.0,OGG,PDX,2562.0,3.0
2008-04-02,3,1900-01-01 10:41:00,1900-01-01 14:13:00,UA,1530,N470UA,152.0,ORD,MCO,1005.0,-2.0
2008-02-23,6,1900-01-01 17:55:00,1900-01-01 19:30:00,AA,2228,N5CXAA,95.0,DFW,STL,551.0,1.0
2008-03-07,5,1900-01-01 08:45:00,1900-01-01 09:39:00,XE,2221,N16501,54.0,CLE,DAY,162.0,28.0
2008-02-07,4,1900-01-01 12:10:00,1900-01-01 14:50:00,AS,635,N584AS,160.0,LAS,SEA,866.0,20.0
2008-04-09,3,1900-01-01 06:32:00,1900-01-01 09:37:00,UA,520,N937UA,125.0,ORD,BDL,783.0,-14.0
2008-04-01,2,1900-01-01 21:50:00,1900-01-01 05:55:00,AA,272,N5ENAA,305.0,SFO,MIA,2585.0,38.0
2008-03-13,4,1900-01-01 15:25:00,1900-01-01 18:15:00,AA,1076,N207AA,110.0,STL,DCA,719.0,3.0
2008-02-03,7,1900-01-01 20:25:00,1900-01-01 22:35:00,WN,3836,N223WN,70.0,SNA,PHX,338.0,18.0
2008-01-27,7,1900-01-01 16:45:00,1900-01-01 20:02:00,XE,2298,N14902,137.0,IAH,IND,845.0,4.0
2008-03-13,4,1900-01-01 08:15:00,1900-01-01 09:42:00,YV,7179,N592ML,87.0,IAD,CAE,401.0,81.0
2008-04-14,1,1900-01-01 21:10:00,1900-01-01 22:17:00,US,66,N660AW,67.0,LAX,LAS,236.0,0.0
2008-03-25,2,1900-01-01 16:15:00,1900-01-01 17:36:00,US,1262,N107US,81.0,PHL,BOS,280.0,30.0
2008-03-31,1,1900-01-01 08:15:00,1900-01-01 09:56:00,UA,427,N838UA,101.0,BOS,IAD,413.0,8.0
