basket_ID,item,cash_price,make,model,goods_code,Nbr_of_prod_purchas
27124,CABLES ADAPTERS,34,APPLE,APPLE MLL82ZM A USB-C CHARGE CABLE 2M,236670968,2
52313,COMPUTERS,549,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001440,1
71212,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
71212,WARRANTY,70,RETAILER,RETAILER,236604752,1
23328,COMPUTERS,1449,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040966,1
33840,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
33840,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
4431,COMPUTERS,539,APPLE,"2020 APPLE IPAD AIR 10.9""",239001428,1
4431,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
7799,LIVING & DINING FURNITURE,126,STRING,RETAILER,237233785,1
7799,BEDROOM FURNITURE,699,RETAILER,RETAILER,238868374,1
7799,BEDROOM FURNITURE,145,ANYDAY RETAILER,RETAILER,237191786,1
7799,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
66745,TELEVISIONS HOME CINEMA,999,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
19761,COMPUTERS,929,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
19761,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
45821,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
45821,COMPUTERS,1299,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 51,240041010,1
45821,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 BLACK,240043592,1
45821,BAGS CARRY CASES,99,APPLE,APPLE SMART FOLIO FOR IPAD PRO 12 9 5TH GENERATION,240076676,1
24361,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
24361,WARRANTY,70,RETAILER,RETAILER,236604744,1
18174,BABY & CHILD TRAVEL,220,CYBEX,RETAILER,238580887,1
18174,BABY & CHILD TRAVEL,570,CYBEX,RETAILER,238580892,1
44190,TELEVISIONS HOME CINEMA,1399,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
44190,WARRANTY,140,RETAILER,RETAILER,233598811,1
44190,SERVICE,0,RETAILER,RETAILER,DMS6461,1
19482,COMPUTERS,699,APPLE,2020 APPLE MAC MINI DESKTOP COMPUTER M1 PROCESSOR,239246773,1
18291,OUTDOOR FURNITURE,1469,LG OUTDOOR,RETAILER,239742801,1
2440,COMPUTER PERIPHERALS & ACCESSORIES,389,APPLE,APPLE WATCH SERIES 6,239001467,1
2440,WARRANTY,40,RETAILER,RETAILER,236604737,1
2440,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
40428,HOUSEHOLD CLEANING,299,,,238590597,1
40428,HOUSEHOLD CLEANING,180,,,238590606,1
40428,BED LINEN,35,,,238587177,1
40428,LIVING DINING FURNITURE,1349,,,237762760,1
40428,LIGHTING,90,,,237996480,2
40428,BATHROOM ACCESSORIES,18,,,238288272,1
40428,TABLEWARE,123,,,239082980,1
40428,BATH LINEN,16,,,238947255,2
40428,BATH LINEN,3,,,238946938,1
40428,BATH LINEN,8,,,238946976,2
40428,BATH LINEN,24,,,230948949,2
40428,BATH LINEN,12,,,230948925,2
40428,BATH LINEN,4,,,238167602,1
40428,BATHROOM ACCESSORIES,8,,,239753682.0,1
40428,FULFILMENT CHARGE,7,,,FULFILMENT,1
9520,COMPUTERS,937,APPLE,2020 APPLE MACBOOK AIR,239246778,1
9520,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
9332,COMPUTERS,937,APPLE,2020 APPLE MACBOOK AIR,239246778,1
9332,WARRANTY,70,RETAILER,RETAILER,236604744,1
9332,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
46721,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246780,1
68767,COOKWARE,30,LE CREUSET,LE CREUSET STONEWARE DEEP RECTANGULAR OVEN DISH MA,238811444,1
68767,COOKWARE,110,RETAILER,RETAILER CLASSIC GLASS LID STAINLESS ST,237320437,1
68767,COOKWARE,90,RETAILER,RETAILER 5-PLY THERMACORE NON-STICK CHE,233262761,1
68767,COOKWARE,165,RETAILER,RETAILER 5-PLY THERMACORE SAUCEPANS WIT,233262772,1
68767,COOKWARE,70,SAMUEL GROVES,SAMUEL GROVES TRI-PLY STAINLESS STEEL FRYING PAN 2,239198998,1
68767,COOKWARE,150,SAMUEL GROVES,SAMUEL GROVES TRI-PLY STAINLESS STEEL CASSEROLE LI,239198677,1
68767,BED LINEN,290,RETAILER,RETAILER SOFT SILKY EGYPTIAN COTTON 800,238591114,2
68767,BED LINEN,205,RETAILER,RETAILER NATURAL COLLECTION HUNGARIAN G,237447259,1
68767,BED LINEN,64,RETAILER,RETAILER SYNTHETIC SOFT TOUCH WASHABLE,231958689,2
68965,COMPUTERS,619,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342736,1
23365,BEDROOM FURNITURE,279,ANYDAY RETAILER,ANYDAY RETAILER ESSENTIALS COLLECTION P,237534780,1
23365,BEDROOM FURNITURE,319,RETAILER,RETAILER CLASSIC COLLECTION ORTHO SUPPO,237845513,1
23365,BEDROOM FURNITURE,499,RETAILER,RETAILER ST IVES BED FRAME DOUBLE GREY,237932630,1
35532,BEDROOM FURNITURE,2999,RETAILER,RETAILER NATURAL COLLECTION WENSLEYDALE,238204369,1
18426,COMPUTERS,1649,APPLE,"2021 APPLE IPAD PRO 12.9""",240040986,1
18426,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72153,COMPUTERS,479,APPLE,2021 APPLE IPAD MINI 8 3 A15 BIONIC PROCESSOR IPAD,240342752,1
39556,COMPUTERS,1379,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246783,1
39556,WARRANTY,80,RETAILER,RETAILER,236604736,1
6419,LIVING & DINING FURNITURE,799,RETAILER,RETAILER,237197822,1
6419,FULFILMENT CHARGE,13,RETAILER,RETAILER,FULFILMENT,1
54095,LIVING DINING FURNITURE,2199,RETAILER,RETAILER CROMWELL CHESTERFIELD GRAND 4,237976242,1
64087,LIVING DINING FURNITURE,275,ANYDAY RETAILER,ANYDAY RETAILER SCOOP ARMCHAIR LIGHT LE,240075826,1
64087,LIVING DINING FURNITURE,549,RETAILER,RETAILER FLUTED MEDIUM 2 SEATER SOFA BE,238935226,1
64087,LAUNDRY CLOTHESCARE,6,RETAILER,RETAILER PLASTIC CLOTHES PEGS MULTI PAC,239952620,1
64087,LAUNDRY CLOTHESCARE,26,LEIFHEIT,LEIFHEIT INDOOR OUTDOOR BATH TUB CLOTHES AIRER,239936872,1
64087,LAUNDRY CLOTHESCARE,10,RETAILER,RETAILER RADIATOR CLOTHES AIRER PACK OF,238046942,1
64087,CARPETS RUGS FLOORING,256,RETAILER,RETAILER WELLINGTON RUG L300 X W200CM N,237432830,1
64087,KITCHEN STORAGE,100,RETAILER,RETAILER FREESTANDING OAK WOOD SPICE RA,239019033,4
64087,SOFT FURNISHINGS,50,RETAILER,RETAILER COTTON VELVET CUSHION CLARET,236578701,2
64087,SOFT FURNISHINGS,50,RETAILER,RETAILER COTTON VELVET CUSHION FIG,236578654,2
64087,BATHROOM ACCESSORIES,15,RETAILER,RETAILER TEXTURED SEERSUCKER SHOWER CUR,238588063,1
64087,SOFT FURNISHINGS,40,ANYDAY RETAILER,ANYDAY RETAILER VELVET CUSHION AUBURN,237962735,2
64087,SOFT FURNISHINGS,50,RETAILER,RETAILER COTTON VELVET CUSHION IVY,236578715,2
64087,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
72871,COMPUTERS,1199,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246775,1
72871,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
75124,TELEVISIONS HOME CINEMA,1299,PANASONIC,PANASONIC TX-55JZ1000B 2021 OLED HDR 4K ULTRA HD S,239901242,1
14076,COMPUTERS,1649,APPLE,"2021 APPLE IMAC 23.5"" ALL-IN-ONE",240040963,1
14076,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
8760,COMPUTERS,529,APPLE,"2020 APPLE IPAD AIR 10.9""",239001407,1
8760,WARRANTY,70,RETAILER,RETAILER,236604752,1
8760,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
27079,COMPUTERS,499,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001428,1
22587,COMPUTERS,329,APPLE,2020 APPLE IPAD 10 2 A12 IPADOS WI-FI 32GB SPACE G,239001436,1
12004,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",649,APPLE,APPLE IPHONE 11,238349193,1
12004,WARRANTY,110,RETAILER,RETAILER,234687708,1
42689,TELEVISIONS HOME CINEMA,1299,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
42689,SERVICE,15,RETAILER,RETAILER,DMS15,1
48735,TELEVISIONS HOME CINEMA,1299,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
29818,COMPUTERS,649,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001418,1
29818,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
66902,TELEVISIONS HOME CINEMA,1199,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
68227,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240040984,1
68227,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
4745,COMPUTERS,1147,APPLE,2020 APPLE MACBOOK AIR,239246777,1
4745,WARRANTY,80,RETAILER,RETAILER,236604736,1
4745,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
52440,COMPUTER PERIPHERALS ACCESSORIES,389,APPLE,APPLE WATCH SERIES 6 GPS 44MM SILVER ALUMINIUM CAS,239001467,1
60496,COMPUTER PERIPHERALS ACCESSORIES,499,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 45MM MIDNIGHT AL,240376714,1
31742,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
39122,LIVING DINING FURNITURE,1349,TETRAD,TETRAD SKITTLE ARMCHAIR ANTIQUE BRASS CASTORS HARR,237013461,1
32628,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240041012,1
32628,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
32628,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
32628,COMPUTER SOFTWARE,60,MICROSOFT,MICROSOFT 365 PERSONAL OFFICE SOFTWARE PC MAC TABL,238653728,1
44683,COMPUTERS,2129,APPLE,2019 APPLE MACBOOK PRO 16 TOUCH BAR INTEL CORE I7,238449038,1
44683,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
44683,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
74087,COMPUTERS,1099,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,1
74087,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
4177,COMPUTERS,899,,,238667165,1
4177,FULFILMENT CHARGE,7,,,FULFILMENT,1
8311,COMPUTERS,979,APPLE,2020 APPLE MACBOOK AIR,239246782,1
8311,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
58157,COMPUTERS,2599,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575993,1
13542,COMPUTER PERIPHERALS & ACCESSORIES,409,APPLE,APPLE WATCH SERIES 6,239001518,1
47064,COMPUTER PERIPHERALS ACCESSORIES,489,APPLE,APPLE WATCH SERIES 6 GPS CELLULAR 44MM BLUE ALUMIN,239001563,1
22511,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
11973,COMPUTERS,2470,APPLE,"2019 APPLE MACBOOK PRO 16""",238449039,1
57104,BEDROOM FURNITURE,349,ANYDAY RETAILER,ANYDAY RETAILER SWIRL METAL BED FRAME K,238945477,1
57104,LIVING DINING FURNITURE,159,RETAILER,RETAILER GRAYSON SIDE TABLE OAK,238286393,1
57104,LIVING DINING FURNITURE,299,RETAILER,RETAILER GRAYSON COFFEE TABLE OAK,238286404,1
57104,HOME OFFICE,179,RETAILER,RETAILER REID FAUX LEATHER OFFICE CHAIR,236845389,1
57104,LAUNDRY CLOTHESCARE,80,JOSEPH JOSEPH,JOSEPH JOSEPH GLIDE IRONING BOARD L108 X W38CM,239878407,1
8508,COMPUTERS,1358,APPLE,2020 APPLE MACBOOK PRO,239246783,1
8508,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
54333,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM MIDNIGHT ALUMINIUM C,240376609,1
9011,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH SERIES 6,239001540,1
9011,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
55816,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240041012,1
30247,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI CELL,240041014,1
59557,TELEPHONES FAX MACHINES TWO-WAY RADIOS,719,SAMSUNG,SAMSUNG GALAXY S21 5G SMARTPHONE WITH WIRELESS POW,239780062,1
11345,LIVING & DINING FURNITURE,1359,HALO,RETAILER,238694016,1
11345,LIVING & DINING FURNITURE,1639,HALO,RETAILER,238693987,1
11345,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
6416,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",999,APPLE,APPLE IPHONE 12 PRO,239091958,1
6416,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
70385,HI-FI,899,TECHNICS,TECHNICS SL-1500C PREMIUM DIRECT DRIVE TURNTABLE B,238718135,1
73658,HOUSEHOLD CLEANING,699,DYSON,DYSON OUTSIZE ABSOLUTE VACUUM CLEANER,240117639,1
73658,HOUSEHOLD CLEANING,150,DYSON,DYSON CYCLONE V10 DOK,240315441,1
57480,COMPUTERS,1249,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040967,1
16431,BARBECUES & ACCESSORIES,827,BIG GREEN EGG,RETAILER,239993665,1
76525,TELEVISIONS HOME CINEMA,1499,SAMSUNG,SAMSUNG QE65QN85A 2021 NEO QLED HDR 1500 4K ULTRA,239842096,1
73708,COMPUTERS,889,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
17213,BEDROOM FURNITURE,475,ANYDAY RETAILER,RETAILER,237553893,1
17213,SERVICE,82,RETAILER,RETAILER,DMS8086,1
17213,BEDROOM FURNITURE,399,ANYDAY RETAILER,RETAILER,237553728,1
17213,BEDROOM FURNITURE,300,ANYDAY RETAILER,RETAILER,237553725,2
35149,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
35149,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
61298,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
61298,COMPUTERS,2599,APPLE,2021 APPLE MACBOOK PRO 16 M1 PRO PROCESSOR 16GB RA,240575993,1
76531,COMPUTERS,1080,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 25,240040978,1
33883,COMPUTERS,579,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001426,1
33883,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
15944,COMPUTER PERIPHERALS & ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6,239001495,1
17335,OUTDOOR FURNITURE,1879,KETTLER,RETAILER,239482916,1
17335,OUTDOOR FURNITURE,110,KETTLER,RETAILER,235452317,1
73864,TELEPHONES FAX MACHINES TWO-WAY RADIOS,819,SAMSUNG,SAMSUNG GALAXY S21 5G SMARTPHONE WITH WIRELESS POW,239774076,1
73864,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
39272,COMPUTERS,689,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001418,1
73313,TELEVISIONS HOME CINEMA,1799,SONY,SONY BRAVIA XR XR65A80J 2021 OLED HDR 4K ULTRA HD,239900855,1
73313,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
38449,BEDROOM FURNITURE,1679,HYPNOS,HYPNOS SUBLIME PILLOWTOP POCKET SPRING MATTRESS ME,237534296,1
38449,LIVING DINING FURNITURE,1999,INNOVATION LIVING,INNOVATION LIVING VOGAN SOFA BED KENYA DARK GREY,239012993,1
66876,COMPUTERS,849,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 256G,240041020,1
66876,COMPUTER PERIPHERALS ACCESSORIES,99,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
66876,BAGS CARRY CASES,79,APPLE,APPLE SMART FOLIO FOR IPAD PRO 11 3RD GENERATION B,240076678,1
66876,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
26100,TELEVISIONS HOME CINEMA,1099,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
7884,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO,239246780,1
7884,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
31640,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2020 BLACK,238701671,1
31640,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 512G,240040975,1
23748,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH SERIES 6,239001540,1
23748,AUDIO ACCESSORIES,125,APPLE,2019 APPLE AIRPODS WITH CHARGING CASE,238086343,1
23748,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
4478,LIVING & DINING FURNITURE,549,RETAILER,RETAILER,239122984,1
46372,COMPUTERS,999,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 12,240041004,1
46372,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
46372,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
12990,COMPUTER PERIPHERALS & ACCESSORIES,379,APPLE,APPLE WATCH SERIES 6,239001536,1
57057,COMPUTERS,1187,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
57057,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
44446,TELEVISIONS HOME CINEMA,1199,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
40154,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
40154,CABLES ADAPTERS,17,APPLE,APPLE MJ1M2ZM A USB-C TO USB ADAPTOR,234418518,1
65807,TELEVISIONS HOME CINEMA,1249,LG,LG OLED65A16LA 2021 OLED HDR 4K ULTRA HD SMART TV,239866807,1
39060,TELEVISIONS HOME CINEMA,955,SAMSUNG,SAMSUNG UE65AU9000 2021 HDR 4K ULTRA HD SMART TV 6,239837102,1
76070,LIVING DINING FURNITURE,2299,RETAILER,RETAILER CAMDEN 5 SEATER CORNER SOFA,236917881,1
76070,LIVING DINING FURNITURE,375,RETAILER,RETAILER CAMDEN STORAGE FOOTSTOOL,236917932,1
56988,COMPUTERS,556,APPLE,2020 APPLE IPAD AIR 10 9 A14 BIONIC PROCESSOR IOS,239001415,1
56988,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
42328,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
42328,COMPUTERS,749,APPLE,2021 APPLE IPAD PRO 11 M1 PROCESSOR IOS WI-FI 128G,240041012,1
42328,WARRANTY,70,RETAILER,RETAILER,236604752,1
42328,COMPUTER PERIPHERALS ACCESSORIES,279,APPLE,APPLE MAGIC KEYBOARD FOR 11 IPAD PRO 2021 WHITE,240043599,1
17225,COMPUTER PERIPHERALS & ACCESSORIES,349,APPLE,APPLE WATCH SERIES 6,239001474,1
49161,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
43103,COMPUTERS,1649,APPLE,2021 APPLE IMAC 24 ALL-IN-ONE M1 PROCESSOR 8GB RAM,240040963,1
43103,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
56916,TELEVISIONS HOME CINEMA,1099,LG,LG OLED48C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827062,1
56916,FULFILMENT CHARGE,20,RETAILER,RETAILER,FULFILMENT,1
5833,COMPUTERS,2799,APPLE,"2019 APPLE MACBOOK PRO 16""",238449039,1
5833,WARRANTY,80,RETAILER,RETAILER,236604736,1
5833,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
59988,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
45524,COMPUTERS,898,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
45524,WARRANTY,70,RETAILER,RETAILER,236604744,1
45524,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
56242,TELEVISIONS HOME CINEMA,1167,LG,LG OLED55C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239827061,1
7128,COMPUTERS,937,APPLE,2020 APPLE MACBOOK AIR,239246778,1
7128,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
61128,TELEVISIONS HOME CINEMA,1699,LG,LG OLED65C14LB 2021 OLED HDR 4K ULTRA HD SMART TV,239838687,1
62825,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM STARLIGHT ALUMINIUM,240376608,1
62825,WARRANTY,40,RETAILER,RETAILER,236604737,1
62825,COMPUTER PERIPHERALS ACCESSORIES,399,APPLE,APPLE WATCH SERIES 7 GPS 45MM BLUE ALUMINIUM CASE,240376716,1
62825,WARRANTY,40,RETAILER,RETAILER,236604737,1
62825,AUDIO ACCESSORIES,199,APPLE,APPLE AIRPODS PRO WITH MAGSAFE CHARGING CASE,240575998,1
62825,WARRANTY,20,RETAILER,RETAILER,236604738,1
19113,TELEPHONES FAX MACHINES TWO-WAY RADIOS,1099,APPLE,APPLE IPHONE 12 PRO MAX IOS 6 7 5G SIM FREE 128GB,239091951,1
65944,TELEVISIONS HOME CINEMA,1349,SONY,SONY BRAVIA KD75X89J 2021 LED HDR 4K ULTRA HD SMAR,239903458,1
52725,COMPUTER PERIPHERALS ACCESSORIES,469,APPLE,APPLE WATCH SERIES 7 GPS CELLULAR 41MM MIDNIGHT AL,240376610,1
23125,COMPUTERS,329,APPLE,2020 APPLE IPAD 10 2 A12 IPADOS WI-FI 32GB GOLD,239001437,1
25176,COMPUTERS,893,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246778,1
25574,TELEVISIONS HOME CINEMA,1499,SONY,SONY BRAVIA XR XR55A80J 2021 OLED HDR 4K ULTRA HD,239900853,1
25574,WARRANTY,140,RETAILER,RETAILER,233598811,1
40257,TELEVISIONS HOME CINEMA,4999,SAMSUNG,SAMSUNG THE TERRACE 2020 QLED HDR 2000 4K ULTRA HD,239820097,1
22000,TELEPHONES FAX MACHINES TWO-WAY RADIOS,624,APPLE,APPLE IPHONE 12 MINI IOS 5 4 5G SIM FREE 64GB BLUE,239091998,1
22000,FULFILMENT CHARGE,4,RETAILER,RETAILER,FULFILMENT,1
8089,"TELEPHONES, FAX MACHINES & TWO-WAY RADIOS",624,APPLE,APPLE IPHONE 12 MINI,240041030,1
8089,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
59455,COMPUTERS,949,APPLE,2020 APPLE MACBOOK AIR 13 3 RETINA DISPLAY M1 PROC,239246776,1
56719,COMPUTERS,1559,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742046,1
4971,COMPUTERS,1152,APPLE,2020 APPLE MACBOOK PRO,239246779,1
4971,FULFILMENT CHARGE,0,RETAILER,RETAILER,FULFILMENT,1
75381,COMPUTER PERIPHERALS ACCESSORIES,369,APPLE,APPLE WATCH SERIES 7 GPS 41MM STARLIGHT ALUMINIUM,240376608,1
75381,WARRANTY,40,RETAILER,RETAILER,236604737,1
75381,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
59119,COMPUTER PERIPHERALS ACCESSORIES,119,APPLE,APPLE PENCIL 2ND GENERATION 2018 MATTE WHITE,237841896,1
59119,COMPUTER PERIPHERALS ACCESSORIES,329,APPLE,APPLE MAGIC KEYBOARD FOR 12 9 IPAD PRO 2021 WHITE,240043590,1
59119,COMPUTERS,1299,APPLE,2021 APPLE IPAD PRO 12 9 M1 PROCESSOR IOS WI-FI 51,240041003,1
59119,FULFILMENT CHARGE,11,RETAILER,RETAILER,FULFILMENT,1
75349,TELEVISIONS HOME CINEMA,989,SONY,SONY BRAVIA KD65X89J 2021 LED HDR 4K ULTRA HD SMAR,239903552,1
29998,COMPUTERS,1785,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR INTEL CORE I5,238742052,1
8394,COMPUTERS,1555,APPLE,"2020 APPLE MACBOOK PRO 13""",238742046,1
8394,WARRANTY,80,RETAILER,RETAILER,236604736,1
8394,FULFILMENT CHARGE,7,RETAILER,RETAILER,FULFILMENT,1
33259,COMPUTERS,1149,APPLE,2020 APPLE MACBOOK PRO 13 TOUCH BAR M1 PROCESSOR 8,239246779,1
16996,COMPUTER PERIPHERALS & ACCESSORIES,329,APPLE,"APPLE MAGIC KEYBOARD FOR 12.9"" IPAD PRO (2021)",240043590,1
16996,COMPUTERS,999,APPLE,"2021 APPLE IPAD PRO 12.9""",240041004,1
