RespondentID,What_would_you_call_the_part_of_the_country_you_live_in_now,How_much_do_you_personally_identify_as_a_Midwesterner,Do_you_consider_Illinois_state_as_part_of_the_Midwest,Do_you_consider_Indiana_state_as_part_of_the_Midwest,Do_you_consider_Iowa_state_as_part_of_the_Midwest,Do_you_consider_Kansas_state_as_part_of_the_Midwest,Do_you_consider_Michigan_state_as_part_of_the_Midwest,Do_you_consider_Minnesota_state_as_part_of_the_Midwest,Do_you_consider_Missouri_state_as_part_of_the_Midwest,Do_you_consider_Nebraska_state_as_part_of_the_Midwest,Do_you_consider_North_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Ohio_state_as_part_of_the_Midwest,Do_you_consider_South_Dakota_state_as_part_of_the_Midwest,Do_you_consider_Wisconsin_state_as_part_of_the_Midwest,Do_you_consider_Arkansas_state_as_part_of_the_Midwest,Do_you_consider_Colorado_state_as_part_of_the_Midwest,Do_you_consider_Kentucky_state_as_part_of_the_Midwest,Do_you_consider_Oklahoma_state_as_part_of_the_Midwest,Do_you_consider_Pennsylvania_state_as_part_of_the_Midwest,Do_you_consider_West_Virginia_state_as_part_of_the_Midwest,Do_you_consider_Montana_state_as_part_of_the_Midwest,Do_you_consider_Wyoming_state_as_part_of_the_Midwest,Gender,Age,Household_Income,Education,In_what_ZIP_code_is_your_home_located,census_region
3122794780.0,upper south,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,20110,South Atlantic
3124685768.0,Southwest,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,89141,Mountain
3122495646.0,Pacific North West,Not at all,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Male,> 60,"$0 - $24,999",Associate or bachelor degree,94580,Pacific
3122781276.0,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Graduate degree,53575,East North Central
3121242381.0,east coast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Male,45-60,"$100,000 - $149,999",High school degree,8865,Middle Atlantic
3123058055.0,New England,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$25,000 - $49,999",Graduate degree,1420,New England
3122313710.0,Northeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Female,30-44,"$50,000 - $99,999",Graduate degree,7940,Middle Atlantic
3122506236.0,The midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,54009,East North Central
3120766779.0,Midwest,Some,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,68154,West North Central
3122366931.0,Bucolic,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,21078,South Atlantic
3124048094.0,east coast,Not at all,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,19106,Middle Atlantic
3122069905.0,Midwest,A lot,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,61821,East North Central
3122532281.0,Raining city,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Male,18-29,"$100,000 - $149,999",Graduate degree,98087,Pacific
3122444711.0,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,49333,East North Central
3124304832.0,USA,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Male,30-44,"$25,000 - $49,999",Some college,59101,Mountain
3123515942.0,north eastern,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,Male,> 60,"$25,000 - $49,999",High school degree,44481,East North Central
3122466020.0,The West,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",Graduate degree,80204,Mountain
3125618262.0,midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Male,45-60,"$100,000 - $149,999",Some college,48506,East North Central
3123120084.0,South,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,> 60,"$150,000+",Associate or bachelor degree,34448,South Atlantic
3123095886.0,West,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",Some college,93292,Pacific
3120782766.0,the South,Not at all,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Female,> 60,"$50,000 - $99,999",Graduate degree,37411,East South Central
3123707948.0,"Best of the Midwest, Iowa.",Some,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$25,000 - $49,999",Some college,52722,West North Central
3122100375.0,The Midwest,Not much,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Female,18-29,"$150,000+",Graduate degree,66219,West North Central
3122696283.0,Good place to live. Has a nice clear difference in all four seasons.,Not at all,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Male,45-60,"$25,000 - $49,999",Some college,83709,Mountain
3122819145.0,New England,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,2879,New England
3123310686.0,South,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Female,18-29,"$150,000+",Associate or bachelor degree,79424,West South Central
3121676090.0,Midwest,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Female,18-29,"$150,000+",Associate or bachelor degree,43316,East North Central
3124974791.0,Middle Atlantic,Not at all,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Graduate degree,17046,Middle Atlantic
3122672236.0,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Male,30-44,"$0 - $24,999",Associate or bachelor degree,6029,New England
3121945620.0,West,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,92630,Pacific
3121699784.0,Midwest,Some,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Associate or bachelor degree,68134,West North Central
3122526163.0,north west,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,55082,West North Central
3120721095.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,52404,West North Central
3123736507.0,New england,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$150,000+",Graduate degree,6770,New England
3122829067.0,North central,Not at all,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Female,45-60,"$25,000 - $49,999",Some college,44125,East North Central
3120649639.0,Weird,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Female,45-60,"$150,000+",Some college,27520,South Atlantic
3122017469.0,Midwest,Some,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$25,000 - $49,999",Some college,45377,East North Central
3121876629.0,Midwest,Not much,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$150,000+",Graduate degree,55418,West North Central
3123406008.0,north central,Not much,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Male,30-44,"$50,000 - $99,999",Some college,56201,West North Central
3122891384.0,west,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,80020,Mountain
3125141095.0,the midwest DUH,A lot,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,69301,West North Central
3121867666.0,Fantastic!,A lot,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,45-60,"$0 - $24,999",Some college,50317,West North Central
3122869486.0,Midwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",High school degree,60107,East North Central
3122883170.0,The south,Not at all,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,71603,West South Central
3123077097.0,South,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,40517,East South Central
3121496961.0,upper midwest,A lot,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Associate or bachelor degree,50438,West North Central
3126559146.0,I travel throughout the USA and live at various Wal-Marts,Not much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$25,000 - $49,999",Some college,No home,Mountain
3125113513.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,49417,East North Central
3124184102.0,Midwest,A lot,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,50021,West North Central
3122943630.0,midwest,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Female,30-44,"$50,000 - $99,999",Some college,44646,East North Central
3120835985.0,Southeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Female,45-60,"$100,000 - $149,999",Graduate degree,33487,Middle Atlantic
3122349870.0,Midwest,A lot,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,53066,East North Central
3121366440.0,MidAtlantic,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Female,18-29,"$150,000+",Associate or bachelor degree,20770,South Atlantic
3120740478.0,northeast,Not at all,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Female,45-60,"$150,000+",Some college,44105,East North Central
3123302883.0,southern peninsula,Not much,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Female,30-44,"$25,000 - $49,999",Less than high school degree,32117,South Atlantic
3122796778.0,Midwest,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$0 - $24,999",Some college,46236,East North Central
3124236124.0,NorthEast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Female,> 60,"$25,000 - $49,999",Some college,19124,Middle Atlantic
3124121603.0,mid atlantic,Not at all,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,30-44,"$150,000+",Some college,17402,Middle Atlantic
3123670092.0,midwest,A lot,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Male,18-29,"$25,000 - $49,999",Some college,55101,West North Central
3122655018.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,53216,East North Central
3122874410.0,Central,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Male,30-44,"$25,000 - $49,999",Graduate degree,60615,East North Central
3124256105.0,Midwest,A lot,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,62864,East North Central
3124385106.0,Middle West,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$150,000+",Associate or bachelor degree,60202,East North Central
3123253011.0,The Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$0 - $24,999",Some college,53172,East North Central
3122827008.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$100,000 - $149,999",Associate or bachelor degree,53110,East North Central
3123320103.0,Midwest,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Female,18-29,"$50,000 - $99,999",High school degree,50317,West North Central
3122212353.0,western PA,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,?,Graduate degree,15147,Middle Atlantic
3122999149.0,West chester,Not at all,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Female,18-29,"$50,000 - $99,999",High school degree,19382,Middle Atlantic
3122669455.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,44139,East North Central
3122974362.0,northeast,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Male,18-29,"$100,000 - $149,999",Some college,19446,Middle Atlantic
3123195152.0,DC/MD/VA area,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Female,> 60,"$150,000+",Some college,20735,South Atlantic
3120811758.0,southwest,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Female,45-60,"$150,000+",Graduate degree,73034,West South Central
3121865092.0,midwest,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,46902,East North Central
3120750249.0,mid-west,Some,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$25,000 - $49,999",Some college,55124,West North Central
3123110979.0,midwest,Some,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Some college,52776,West North Central
3122745430.0,north east,Not much,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,44122,East North Central
3121705247.0,Mid-Atlantic region,A lot,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Graduate degree,21209,South Atlantic
3126711745.0,North Central States,A lot,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,Male,30-44,"$150,000+",Associate or bachelor degree,59106,Mountain
3122895604.0,Midwest,A lot,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$150,000+",Some college,55327,West North Central
3120856398.0,"East coast with a mix of country side, suburban neighborhoods, and cities.  All of this can be found within a two hour radius of where I live.",Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Female,18-29,"$150,000+",High school degree,18040,Middle Atlantic
3123729877.0,Midwest,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$0 - $24,999",Some college,49008,East North Central
3123966883.0,Mid West,A lot,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Graduate degree,43214,East North Central
3120951673.0,"a suburban area of Chicago, definetely in the midwest",A lot,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$25,000 - $49,999",Associate or bachelor degree,60435,East North Central
3124226135.0,West,Not much,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Male,45-60,"$100,000 - $149,999",Graduate degree,80033,Mountain
3122176221.0,Southwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Graduate degree,80003,Mountain
3122940917.0,The Northeast.,Not at all,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Female,18-29,"$150,000+",High school degree,17065,Middle Atlantic
3122542936.0,Midwest,Some,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Female,30-44,"$50,000 - $99,999",Some college,43202,East North Central
3122487990.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Male,30-44,?,?,60607,East North Central
3123061689.0,Glober atlanta,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Female,45-60,?,?,30263,South Atlantic
3124028980.0,Mountain region - West,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,80123,Mountain
3122944233.0,Midwest/ frozen tundra,A lot,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Female,18-29,"$100,000 - $149,999",Some college,55024,West North Central
3122456393.0,midwest,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,49508,East North Central
3122950655.0,Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Graduate degree,45255,East North Central
3122622760.0,The Big Apple,Not at all,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Male,30-44,"$0 - $24,999",High school degree,11207,Middle Atlantic
3122961805.0,High Southwestern Desert.,Not much,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Female,> 60,"$25,000 - $49,999",Some college,88345,Mountain
3121755025.0,Western part of U.S.,Some,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Female,30-44,"$0 - $24,999",Some college,91356,Pacific
3124543591.0,Appalachia,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Male,18-29,"$150,000+",Some college,25411,South Atlantic
3121776725.0,north mid-west,Not much,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,Female,30-44,"$25,000 - $49,999",Graduate degree,46637,East North Central
3121722783.0,Midwest,Some,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,30-44,"$50,000 - $99,999",Graduate degree,61048,East North Central
3123172903.0,Conservative,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Female,> 60,"$0 - $24,999",Associate or bachelor degree,74429,West South Central
3123951181.0,Midwest,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Male,> 60,"$50,000 - $99,999",Some college,50219,West North Central
3123009828.0,South,Not at all,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Male,18-29,"$0 - $24,999",Graduate degree,37209,East South Central
3124093695.0,Midwest.,A lot,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$50,000 - $99,999",Some college,43054,East North Central
3122810364.0,Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Female,45-60,"$100,000 - $149,999",Graduate degree,46064,East North Central
3126735994.0,East Coast,Not at all,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Male,18-29,"$100,000 - $149,999",Some college,16841,Middle Atlantic
3122928451.0,"The South, but I being so close to Missouri, I prefer midwest.",A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Female,45-60,"$25,000 - $49,999",Associate or bachelor degree,72703,West South Central
3124218248.0,heartbeat of america,A lot,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Some college,48188,East North Central
3124266076.0,MIDwESTERN,A lot,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Female,> 60,"$50,000 - $99,999",Some college,40261,East South Central
3123923803.0,midwest,A lot,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Female,30-44,"$50,000 - $99,999",Some college,46239,East North Central
3125567682.0,city,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",Associate or bachelor degree,44310,East North Central
3122558933.0,the Midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,Female,> 60,"$150,000+",Graduate degree,52807,West North Central
3125339247.0,Upper mid-west,Not much,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,45-60,"$150,000+",Associate or bachelor degree,49505,East North Central
3122781185.0,Mid Atlantic,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Male,45-60,"$50,000 - $99,999",Some college,19023,Middle Atlantic
3121960939.0,The Southwest,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,85712,Mountain
3122661970.0,Mid Missouri,Some,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Male,45-60,"$50,000 - $99,999",High school degree,65486,West North Central
3122633679.0,midwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,63461,West North Central
3122295342.0,North East (hell),Not much,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Male,> 60,"$100,000 - $149,999",Graduate degree,6850,New England
3122806967.0,Pacific Northwest,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,97201,Pacific
3125460286.0,Upper Midwest,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,> 60,"$50,000 - $99,999",Graduate degree,53224,East North Central
3120853266.0,Southeast Colorado,Some,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Female,45-60,"$150,000+",Some college,81050,Mountain
3123193703.0,A little city with no windows or doors or at least this is how it feels if you don't conform,Not at all,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Female,18-29,"$150,000+",Some college,84037,Mountain
3122113449.0,New England,Not at all,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Female,18-29,"$25,000 - $49,999",Graduate degree,1851,New England
3120934385.0,Pacific Northwest,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Male,30-44,"$150,000+",Graduate degree,98101,Pacific
3123037535.0,Eastern with lake effect weather.,Not at all,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,14214,Middle Atlantic
